Adm_No,Name,Class,Gender,Subject,Marks,Percentage
9511,Student_9511,I,Female,English,100.0,92.8
9513,Student_9513,III,Other,English,93.6,87.3
9516,Student_9516,III,Male,English,86.4,78.2
9521,Student_9521,II,Other,English,82.8,78.1
9526,Student_9526,I,Female,English,76.6,78.4
9531,Student_9531,III,Other,English,100.0,92.9
9533,Student_9533,II,Male,English,86.9,94.5
9534,Student_9534,III,Female,English,100.0,97.9
9535,Student_9535,I,Other,English,76.3,84.1
9537,Student_9537,III,Male,English,83.7,90.2
9540,Student_9540,III,Male,English,82.6,85.8
9541,Student_9541,I,Other,English,65.1,87.1
9543,Student_9543,III,Female,English,89.4,88.6
9544,Student_9544,I,Male,English,76.4,84.2
9547,Student_9547,I,Male,English,67.2,76.9
9551,Student_9551,II,Female,English,86.3,80.3
9552,Student_9552,III,Female,English,87.5,78.3
9554,Student_9554,II,Other,English,95.1,81.2
9567,Student_9567,III,Female,English,82.1,77.7
9568,Student_9568,I,Male,English,67.7,80.3
9569,Student_9569,II,Female,English,85.5,84.3
9572,Student_9572,II,Male,English,100.0,91.3
9582,Student_9582,III,Other,English,70.9,87.2
9584,Student_9584,II,Other,English,92.3,91.2
9586,Student_9586,I,Male,English,92.4,76.6
9587,Student_9587,II,Other,English,78.1,80.3
9589,Student_9589,I,Male,English,83.6,78.1
9590,Student_9590,II,Female,English,81.7,79.0
9597,Student_9597,III,Female,English,92.6,91.9
9598,Student_9598,I,Male,English,99.8,100.0
9600,Student_9600,III,Male,English,78.4,81.5
9603,Student_9603,III,Female,English,100.0,99.6
9606,Student_9606,III,Other,English,86.1,79.9
9608,Student_9608,II,Female,English,81.1,100.0
9611,Student_9611,II,Male,English,76.8,75.8
9615,Student_9615,III,Male,English,100.0,87.3
9617,Student_9617,II,Other,English,100.0,97.1
9618,Student_9618,III,Female,English,71.9,100.0
9622,Student_9622,I,Other,English,100.0,100.0
9624,Student_9624,III,Female,English,100.0,96.1
9625,Student_9625,I,Male,English,88.7,91.1
9628,Student_9628,I,Female,English,58.0,75.2
9629,Student_9629,II,Female,English,91.7,84.1
9633,Student_9633,III,Male,English,89.9,90.8
9644,Student_9644,II,Female,English,78.1,82.5
9646,Student_9646,I,Male,English,92.0,88.7
9648,Student_9648,III,Female,English,100.0,95.2
9650,Student_9650,II,Female,English,100.0,100.0
9651,Student_9651,III,Other,English,100.0,85.4
9653,Student_9653,II,Male,English,73.2,78.9
9655,Student_9655,I,Other,English,80.2,79.7
9657,Student_9657,III,Female,English,89.9,87.4
9659,Student_9659,II,Other,English,100.0,100.0
9661,Student_9661,I,Female,English,80.4,100.0
9662,Student_9662,II,Male,English,91.3,80.8
9672,Student_9672,III,Female,English,72.8,88.1
9675,Student_9675,III,Other,English,97.4,95.2
9678,Student_9678,III,Other,English,65.0,75.9
9679,Student_9679,I,Male,English,64.7,75.6
9680,Student_9680,II,Female,English,96.4,99.3
9681,Student_9681,III,Other,English,100.0,100.0
9683,Student_9683,II,Other,English,100.0,84.4
9685,Student_9685,I,Female,English,85.5,81.2
9687,Student_9687,III,Female,English,93.9,92.5
9690,Student_9690,III,Other,English,89.6,75.5
9691,Student_9691,I,Female,English,100.0,100.0
9694,Student_9694,I,Male,English,83.5,92.0
9697,Student_9697,I,Female,English,88.3,81.7
9698,Student_9698,II,Other,English,94.3,76.5
9699,Student_9699,III,Other,English,100.0,100.0
9701,Student_9701,II,Other,English,72.1,84.2
9704,Student_9704,II,Female,English,71.2,80.5
9706,Student_9706,I,Female,English,90.3,77.3
9710,Student_9710,II,Male,English,100.0,92.4
9714,Student_9714,III,Other,English,92.8,99.0
9715,Student_9715,I,Male,English,76.7,81.1
9716,Student_9716,II,Male,English,71.7,84.4
9722,Student_9722,II,Male,English,89.3,83.2
9724,Student_9724,I,Female,English,78.3,75.8
9725,Student_9725,II,Male,English,70.1,75.6
9726,Student_9726,III,Male,English,80.1,78.0
9727,Student_9727,I,Other,English,86.4,94.2
9729,Student_9729,III,Female,English,100.0,100.0
9731,Student_9731,II,Male,English,68.0,85.1
9733,Student_9733,I,Female,English,100.0,94.0
9734,Student_9734,II,Other,English,83.5,83.1
9740,Student_9740,II,Male,English,97.4,86.5
9748,Student_9748,I,Male,English,66.1,84.8
9749,Student_9749,II,Female,English,86.6,87.0
9750,Student_9750,III,Male,English,57.6,79.5
9751,Student_9751,I,Male,English,90.1,77.6
9755,Student_9755,II,Female,English,86.2,78.9
9756,Student_9756,III,Other,English,84.5,90.1
9761,Student_9761,II,Male,English,73.9,79.1
9764,Student_9764,II,Female,English,95.8,92.4
9767,Student_9767,II,Other,English,97.4,87.5
9773,Student_9773,II,Female,English,86.2,84.0
9775,Student_9775,I,Male,English,97.2,94.6
9778,Student_9778,I,Other,English,96.9,81.6
9780,Student_9780,III,Other,English,82.2,82.7
9781,Student_9781,I,Female,English,80.7,82.2
9782,Student_9782,II,Female,English,56.7,75.1
9783,Student_9783,III,Female,English,100.0,99.1
9785,Student_9785,II,Male,English,95.5,86.6
9786,Student_9786,III,Other,English,69.1,84.4
9792,Student_9792,III,Female,English,76.6,75.3
9795,Student_9795,III,Female,English,94.5,86.5
9796,Student_9796,I,Female,English,79.6,89.7
9809,Student_9809,II,Other,English,93.9,100.0
9810,Student_9810,III,Other,English,88.7,82.6
9812,Student_9812,II,Other,English,77.0,92.8
9813,Student_9813,III,Female,English,65.4,77.0
9819,Student_9819,III,Female,English,86.9,77.9
9820,Student_9820,I,Female,English,89.2,76.5
9825,Student_9825,III,Other,English,97.1,88.6
9827,Student_9827,II,Other,English,81.6,88.9
9830,Student_9830,II,Female,English,82.4,86.3
9835,Student_9835,I,Other,English,97.6,100.0
9836,Student_9836,II,Male,English,100.0,98.5
9839,Student_9839,II,Female,English,73.9,84.0
9843,Student_9843,III,Female,English,75.8,80.6
9844,Student_9844,I,Male,English,76.0,93.3
9847,Student_9847,I,Male,English,83.5,91.5
9855,Student_9855,III,Male,English,75.9,85.2
9857,Student_9857,II,Male,English,98.2,88.6
9860,Student_9860,II,Female,English,69.1,81.0
9866,Student_9866,II,Male,English,65.7,83.4
9867,Student_9867,III,Male,English,90.3,94.0
9879,Student_9879,III,Other,English,88.8,97.0
9881,Student_9881,II,Other,English,76.6,75.0
9883,Student_9883,I,Male,English,73.7,77.9
9884,Student_9884,II,Female,English,85.2,86.8
9886,Student_9886,I,Female,English,59.0,76.2
9889,Student_9889,I,Male,English,84.9,88.2
9892,Student_9892,I,Male,English,100.0,91.9
9894,Student_9894,III,Other,English,94.7,91.7
9896,Student_9896,II,Female,English,78.2,89.3
9897,Student_9897,III,Female,English,64.7,77.1
9898,Student_9898,I,Other,English,100.0,95.3
9900,Student_9900,III,Female,English,61.3,76.8
9902,Student_9902,II,Male,English,97.8,85.4
9904,Student_9904,I,Other,English,76.9,84.0
9907,Student_9907,I,Female,English,74.6,82.4
9909,Student_9909,III,Other,English,82.7,77.4
9910,Student_9910,I,Female,English,100.0,79.8
9914,Student_9914,II,Male,English,54.8,76.1
9917,Student_9917,II,Male,English,77.9,95.4
9919,Student_9919,I,Female,English,89.8,80.4
9921,Student_9921,III,Male,English,76.0,85.2
9922,Student_9922,I,Other,English,98.4,95.1
9923,Student_9923,II,Other,English,100.0,96.0
9924,Student_9924,III,Female,English,89.8,85.0
9925,Student_9925,I,Other,English,70.1,86.8
9926,Student_9926,II,Male,English,83.6,80.2
9927,Student_9927,III,Other,English,100.0,91.7
9928,Student_9928,I,Male,English,82.2,81.3
9930,Student_9930,III,Other,English,98.1,85.1
9937,Student_9937,I,Male,English,97.4,80.8
9938,Student_9938,II,Male,English,88.6,91.4
9942,Student_9942,III,Other,English,78.3,82.2
9947,Student_9947,II,Other,English,80.8,83.4
9952,Student_9952,I,Other,English,100.0,96.9
9954,Student_9954,III,Female,English,100.0,90.9
9955,Student_9955,I,Male,English,97.1,96.6
9958,Student_9958,I,Other,English,91.5,92.7
9969,Student_9969,III,Other,English,77.4,88.7
9970,Student_9970,I,Female,English,85.4,78.5
9971,Student_9971,II,Other,English,68.6,76.7
9972,Student_9972,III,Female,English,100.0,92.0
9975,Student_9975,III,Female,English,63.4,80.0
9979,Student_9979,I,Other,English,81.6,79.8
9980,Student_9980,II,Male,English,73.8,93.6
9984,Student_9984,III,Male,English,73.1,76.7
9986,Student_9986,II,Female,English,100.0,87.9
9990,Student_9990,III,Female,English,77.0,80.9
9994,Student_9994,I,Female,English,82.9,88.7
9996,Student_9996,III,Female,English,93.6,89.1
9997,Student_9997,I,Other,English,100.0,98.0
9998,Student_9998,II,Male,English,81.6,80.1
10005,Student_10005,III,Male,English,100.0,100.0
10008,Student_10008,III,Other,English,92.4,83.3
10009,Student_10009,I,Male,English,85.0,76.9
10015,Student_10015,I,Other,English,70.3,86.1
10022,Student_10022,II,Male,English,80.0,79.7
10027,Student_10027,I,Male,English,87.3,92.9
10030,Student_10030,I,Female,English,95.1,79.5
10034,Student_10034,II,Female,English,87.5,82.8
10035,Student_10035,III,Male,English,75.5,82.0
10040,Student_10040,II,Male,English,85.3,88.3
10050,Student_10050,III,Female,English,83.2,82.5
10054,Student_10054,I,Other,English,89.5,90.3
10062,Student_10062,III,Male,English,100.0,100.0
10071,Student_10071,III,Female,English,89.4,86.6
10073,Student_10073,II,Male,English,92.6,93.9
10082,Student_10082,II,Male,English,91.8,77.3
10087,Student_10087,I,Female,English,67.6,90.1
10088,Student_10088,II,Female,English,78.5,81.0
10093,Student_10093,I,Female,English,82.2,90.5
10095,Student_10095,III,Male,English,71.5,84.5
10096,Student_10096,I,Male,English,86.2,89.3
10097,Student_10097,II,Female,English,80.5,81.4
10100,Student_10100,II,Female,English,69.6,79.1
10101,Student_10101,III,Female,English,100.0,90.6
10108,Student_10108,I,Female,English,91.4,87.2
10109,Student_10109,II,Female,English,76.9,77.3
10116,Student_10116,III,Male,English,73.8,78.6
10123,Student_10123,I,Female,English,77.3,82.7
10126,Student_10126,I,Other,English,87.7,86.3
10128,Student_10128,III,Other,English,91.4,84.7
10132,Student_10132,I,Male,English,81.6,76.4
10133,Student_10133,II,Male,English,85.5,96.0
10134,Student_10134,III,Female,English,73.9,79.7
10135,Student_10135,I,Other,English,70.0,75.1
10141,Student_10141,I,Male,English,88.5,91.1
10148,Student_10148,II,Male,English,98.2,83.2
10156,Student_10156,I,Other,English,76.8,78.2
10161,Student_10161,III,Other,English,84.3,83.6
10162,Student_10162,I,Male,English,100.0,96.3
10169,Student_10169,II,Female,English,100.0,100.0
10179,Student_10179,III,Other,English,85.0,75.1
10180,Student_10180,I,Other,English,77.9,82.0
10183,Student_10183,I,Other,English,85.0,82.5
10187,Student_10187,II,Other,English,84.1,86.7
10212,Student_10212,III,Other,English,67.1,81.6
10214,Student_10214,II,Female,English,100.0,94.8
10217,Student_10217,II,Male,English,98.9,88.5
10219,Student_10219,I,Male,English,69.7,75.2
10221,Student_10221,III,Female,English,84.4,76.3
10223,Student_10223,II,Other,English,92.5,94.6
10225,Student_10225,I,Other,English,83.6,76.4
10226,Student_10226,II,Male,English,100.0,93.4
10228,Student_10228,I,Other,English,100.0,98.8
10230,Student_10230,III,Male,English,66.6,78.5
10232,Student_10232,II,Other,English,100.0,94.0
10235,Student_10235,II,Other,English,72.9,77.2
10236,Student_10236,III,Female,English,100.0,100.0
10237,Student_10237,I,Female,English,67.4,86.8
10238,Student_10238,II,Male,English,68.4,76.5
10241,Student_10241,II,Female,English,67.7,78.0
10246,Student_10246,I,Other,English,82.0,80.5
10247,Student_10247,II,Male,English,95.3,83.2
10252,Student_10252,I,Female,English,91.6,90.1
10253,Student_10253,II,Female,English,92.3,84.5
10254,Student_10254,III,Female,English,84.9,86.9
10256,Student_10256,II,Male,English,81.6,82.8
10258,Student_10258,I,Male,English,98.0,100.0
10259,Student_10259,II,Male,English,79.2,84.7
10261,Student_10261,I,Other,English,99.8,80.2
10263,Student_10263,III,Female,English,72.1,80.3
10264,Student_10264,I,Other,English,81.2,89.4
10265,Student_10265,II,Other,English,94.1,77.8
10267,Student_10267,I,Other,English,87.9,83.6
10269,Student_10269,III,Male,English,71.7,75.7
10270,Student_10270,I,Male,English,100.0,94.0
10272,Student_10272,III,Female,English,77.5,75.7
10273,Student_10273,I,Other,English,75.3,79.4
10276,Student_10276,I,Other,English,100.0,90.3
10277,Student_10277,II,Other,English,100.0,100.0
10280,Student_10280,II,Female,English,85.9,85.3
10282,Student_10282,I,Female,English,69.4,76.0
10296,Student_10296,III,Male,English,84.2,82.3
10302,Student_10302,III,Male,English,97.0,90.5
10303,Student_10303,I,Female,English,69.8,76.1
10305,Student_10305,III,Female,English,100.0,85.3
10307,Student_10307,II,Female,English,100.0,91.9
10310,Student_10310,II,Male,English,82.9,95.0
10313,Student_10313,II,Male,English,57.9,79.2
10314,Student_10314,III,Male,English,72.3,77.0
10315,Student_10315,I,Male,English,90.9,93.9
10318,Student_10318,I,Other,English,72.8,79.5
10319,Student_10319,II,Female,English,94.5,89.0
10322,Student_10322,II,Other,English,63.3,75.2
10323,Student_10323,III,Female,English,100.0,81.2
10325,Student_10325,II,Female,English,79.4,82.5
10328,Student_10328,II,Other,English,95.8,86.0
10331,Student_10331,II,Other,English,68.0,82.7
10333,Student_10333,I,Male,English,78.3,81.0
10334,Student_10334,II,Male,English,81.3,87.5
10337,Student_10337,II,Male,English,100.0,100.0
10338,Student_10338,III,Female,English,76.6,83.1
10339,Student_10339,I,Female,English,99.4,84.3
10341,Student_10341,III,Other,English,100.0,85.7
10349,Student_10349,II,Other,English,91.2,81.9
10350,Student_10350,III,Male,English,95.7,100.0
10359,Student_10359,III,Female,English,76.6,81.2
10363,Student_10363,I,Other,English,68.5,75.9
10370,Student_10370,II,Male,English,84.1,94.2
10371,Student_10371,III,Male,English,81.3,76.0
10373,Student_10373,II,Female,English,61.6,78.3
10374,Student_10374,III,Other,English,84.7,87.2
10375,Student_10375,I,Male,English,84.8,86.7
10377,Student_10377,III,Male,English,66.2,84.2
10384,Student_10384,I,Female,English,99.6,87.8
10390,Student_10390,I,Female,English,100.0,84.8
10399,Student_10399,I,Other,English,81.2,78.7
10400,Student_10400,II,Female,English,85.5,85.5
10406,Student_10406,II,Other,English,82.3,87.2
10408,Student_10408,I,Other,English,78.8,87.1
10409,Student_10409,II,Female,English,88.9,78.4
10413,Student_10413,III,Male,English,71.6,76.0
10414,Student_10414,I,Male,English,74.6,80.6
10419,Student_10419,III,Male,English,60.8,79.9
10422,Student_10422,III,Female,English,86.4,86.6
10426,Student_10426,I,Female,English,77.2,79.3
10427,Student_10427,II,Female,English,100.0,99.0
10428,Student_10428,III,Female,English,82.2,75.4
10430,Student_10430,II,Male,English,98.2,85.2
10436,Student_10436,II,Other,English,91.3,81.1
10438,Student_10438,I,Female,English,100.0,100.0
10441,Student_10441,I,Other,English,96.4,100.0
10450,Student_10450,I,Male,English,84.9,91.2
10453,Student_10453,I,Female,English,82.1,79.1
10457,Student_10457,II,Female,English,67.4,75.0
10459,Student_10459,I,Other,English,88.2,93.6
10462,Student_10462,I,Other,English,91.0,75.5
10463,Student_10463,II,Female,English,66.2,75.6
10466,Student_10466,II,Male,English,86.3,84.8
10470,Student_10470,III,Other,English,100.0,87.2
10484,Student_10484,II,Male,English,100.0,91.6
10487,Student_10487,II,Female,English,91.3,82.0
10499,Student_10499,II,Male,English,61.3,83.8
10500,Student_10500,III,Female,English,74.6,85.0
10502,Student_10502,II,Other,English,81.6,84.8
10504,Student_10504,I,Male,English,73.0,79.2
10506,Student_10506,III,Female,English,87.8,91.7
10510,Student_10510,I,Other,English,98.0,87.7
10521,Student_10521,III,Female,English,78.1,82.5
10525,Student_10525,I,Other,English,90.3,93.0
10527,Student_10527,III,Other,English,79.1,79.2
10528,Student_10528,I,Other,English,57.4,80.1
10529,Student_10529,II,Other,English,100.0,88.8
10533,Student_10533,III,Male,English,96.1,95.0
10534,Student_10534,I,Male,English,71.0,83.8
10535,Student_10535,II,Female,English,86.1,87.4
10545,Student_10545,III,Male,English,83.5,78.4
10547,Student_10547,II,Male,English,84.9,85.7
10549,Student_10549,I,Male,English,80.3,77.0
10550,Student_10550,II,Female,English,60.8,79.4
10552,Student_10552,I,Male,English,74.6,76.9
10554,Student_10554,III,Male,English,82.2,77.8
10557,Student_10557,III,Male,English,56.4,75.2
10558,Student_10558,I,Female,English,92.7,90.5
10567,Student_10567,I,Female,English,86.1,95.5
10568,Student_10568,II,Female,English,100.0,99.2
10572,Student_10572,III,Female,English,88.4,90.0
10573,Student_10573,I,Female,English,88.6,79.9
10574,Student_10574,II,Other,English,84.6,84.0
10576,Student_10576,I,Other,English,83.6,92.7
10580,Student_10580,II,Male,English,73.4,78.1
10583,Student_10583,II,Other,English,93.5,96.5
10586,Student_10586,II,Female,English,88.8,88.5
10590,Student_10590,III,Male,English,71.4,79.0
10591,Student_10591,I,Male,English,90.9,99.5
10592,Student_10592,II,Female,English,85.0,86.5
10593,Student_10593,III,Other,English,68.1,75.6
10594,Student_10594,I,Other,English,75.1,86.0
10598,Student_10598,II,Female,English,99.0,100.0
10600,Student_10600,I,Female,English,75.9,81.9
10601,Student_10601,II,Male,English,74.5,75.8
10605,Student_10605,III,Female,English,88.7,79.5
10609,Student_10609,I,Female,English,72.1,81.4
10611,Student_10611,III,Male,English,67.9,87.4
10612,Student_10612,I,Male,English,74.4,82.5
10615,Student_10615,I,Male,English,100.0,100.0
10616,Student_10616,II,Other,English,76.1,77.1
10617,Student_10617,III,Female,English,95.7,91.4
10619,Student_10619,II,Other,English,84.5,87.4
10622,Student_10622,II,Other,English,78.7,80.6
10630,Student_10630,I,Male,English,80.1,79.1
10631,Student_10631,II,Female,English,91.2,100.0
10634,Student_10634,II,Other,English,90.8,96.5
10640,Student_10640,II,Female,English,74.1,75.8
10641,Student_10641,III,Female,English,92.9,91.6
10644,Student_10644,III,Male,English,82.2,83.2
10646,Student_10646,II,Male,English,76.0,76.3
10648,Student_10648,I,Female,English,86.9,76.8
10658,Student_10658,II,Other,English,89.4,97.5
10659,Student_10659,III,Female,English,90.9,88.5
10665,Student_10665,III,Male,English,82.1,82.0
10667,Student_10667,II,Male,English,100.0,98.0
10673,Student_10673,II,Female,English,81.0,77.7
10678,Student_10678,I,Female,English,96.1,99.8
10683,Student_10683,III,Male,English,89.5,84.8
