Adm_No,Name,Class,Gender,Subject,Marks,Percentage
14364,Student_14364,III,Other,English,61.5,60.7
14365,Student_14365,I,Female,English,100.0,93.0
14366,Student_14366,II,Other,English,86.2,87.0
14367,Student_14367,III,Female,English,40.3,42.1
14368,Student_14368,I,Other,English,34.3,50.7
14369,Student_14369,II,Female,English,75.9,77.7
14370,Student_14370,III,Female,English,69.4,76.3
14371,Student_14371,I,Female,English,15.0,33.0
14372,Student_14372,II,Other,English,33.3,43.7
14373,Student_14373,III,Other,English,59.2,47.0
14374,Student_14374,I,Male,English,85.5,76.2
14375,Student_14375,II,Other,English,52.8,40.2
14376,Student_14376,III,Female,English,40.7,40.3
14377,Student_14377,I,Male,English,46.7,67.6
14378,Student_14378,II,Other,English,49.6,46.8
14379,Student_14379,III,Male,English,100.0,92.6
14380,Student_14380,I,Other,English,49.5,61.7
14381,Student_14381,II,Female,English,46.2,63.1
14382,Student_14382,III,Other,English,89.6,100.0
14383,Student_14383,I,Female,English,52.2,46.2
14384,Student_14384,II,Male,English,26.3,47.8
14385,Student_14385,III,Other,English,73.3,68.1
14386,Student_14386,I,Other,English,56.1,60.4
14387,Student_14387,II,Male,English,52.1,53.0
14388,Student_14388,III,Male,English,96.0,91.4
14389,Student_14389,I,Other,English,85.0,88.8
14390,Student_14390,II,Other,English,45.6,47.0
14391,Student_14391,III,Male,English,54.3,53.9
14392,Student_14392,I,Other,English,70.6,60.4
14393,Student_14393,II,Male,English,85.5,86.6
14394,Student_14394,III,Male,English,41.0,57.3
14395,Student_14395,I,Female,English,59.8,57.1
14396,Student_14396,II,Other,English,59.6,53.9
14397,Student_14397,III,Other,English,100.0,94.4
14398,Student_14398,I,Female,English,28.3,26.6
14399,Student_14399,II,Male,English,79.1,70.1
14400,Student_14400,III,Female,English,32.2,31.4
14401,Student_14401,I,Other,English,70.6,68.7
14402,Student_14402,II,Other,English,63.7,50.9
14403,Student_14403,III,Male,English,87.3,67.0
14404,Student_14404,I,Female,English,35.0,29.6
14405,Student_14405,II,Female,English,41.2,28.2
14406,Student_14406,III,Female,English,12.1,38.0
14407,Student_14407,I,Male,English,58.6,69.8
14408,Student_14408,II,Male,English,69.9,76.2
14409,Student_14409,III,Female,English,37.5,33.7
14410,Student_14410,I,Male,English,55.5,66.3
14411,Student_14411,II,Female,English,52.6,57.1
14412,Student_14412,III,Male,English,55.8,54.7
14413,Student_14413,I,Other,English,89.1,78.9
14414,Student_14414,II,Male,English,71.2,69.8
14415,Student_14415,III,Female,English,90.4,83.8
14416,Student_14416,I,Female,English,69.5,71.6
14417,Student_14417,II,Female,English,80.5,86.5
14418,Student_14418,III,Female,English,100.0,86.6
14419,Student_14419,I,Female,English,28.1,26.3
14420,Student_14420,II,Other,English,32.7,44.5
14421,Student_14421,III,Other,English,55.0,57.0
14422,Student_14422,I,Male,English,48.8,38.8
14423,Student_14423,II,Other,English,32.8,46.1
14424,Student_14424,III,Female,English,66.9,76.5
14425,Student_14425,I,Male,English,38.1,48.4
14426,Student_14426,II,Other,English,88.2,85.0
14427,Student_14427,III,Other,English,54.2,59.8
14428,Student_14428,I,Male,English,26.2,39.2
14429,Student_14429,II,Male,English,15.1,27.5
14430,Student_14430,III,Female,English,65.7,54.9
14431,Student_14431,I,Other,English,47.7,48.0
14432,Student_14432,II,Male,English,97.4,93.7
14433,Student_14433,III,Female,English,80.5,82.8
14434,Student_14434,I,Female,English,35.0,49.1
14435,Student_14435,II,Other,English,41.4,34.1
14436,Student_14436,III,Other,English,84.8,90.6
14437,Student_14437,I,Other,English,49.8,45.3
14438,Student_14438,II,Male,English,45.3,49.7
14439,Student_14439,III,Other,English,76.8,84.6
14440,Student_14440,I,Female,English,73.7,69.7
14441,Student_14441,II,Female,English,51.8,56.6
14442,Student_14442,III,Other,English,93.4,74.6
14443,Student_14443,I,Other,English,78.2,66.6
14444,Student_14444,II,Male,English,50.5,64.0
14445,Student_14445,III,Male,English,38.0,37.1
14446,Student_14446,I,Other,English,87.4,89.9
14447,Student_14447,II,Other,English,48.3,55.4
14448,Student_14448,III,Female,English,32.7,41.8
14449,Student_14449,I,Male,English,63.9,68.5
14450,Student_14450,II,Male,English,78.6,64.0
14451,Student_14451,III,Other,English,100.0,97.9
14452,Student_14452,I,Other,English,39.9,39.0
14453,Student_14453,II,Other,English,39.4,52.8
14454,Student_14454,III,Female,English,28.6,64.7
14455,Student_14455,I,Female,English,49.0,59.6
14456,Student_14456,II,Male,English,69.1,55.0
14457,Student_14457,III,Other,English,70.5,74.8
14458,Student_14458,I,Other,English,65.3,71.1
14459,Student_14459,II,Male,English,72.4,65.1
14460,Student_14460,III,Female,English,68.2,67.9
14461,Student_14461,I,Female,English,63.8,71.3
14462,Student_14462,II,Other,English,94.6,90.1
14463,Student_14463,III,Other,English,78.7,73.3
14464,Student_14464,I,Male,English,91.3,68.5
14465,Student_14465,II,Other,English,98.2,85.2
14466,Student_14466,III,Male,English,43.9,47.4
14467,Student_14467,I,Other,English,48.5,48.6
14468,Student_14468,II,Other,English,63.7,76.8
14469,Student_14469,III,Male,English,69.2,71.3
14470,Student_14470,I,Other,English,71.3,66.4
14471,Student_14471,II,Male,English,41.7,42.0
14472,Student_14472,III,Male,English,53.9,65.6
14473,Student_14473,I,Male,English,52.6,59.0
14474,Student_14474,II,Other,English,71.1,78.2
14475,Student_14475,III,Other,English,48.1,42.1
14476,Student_14476,I,Female,English,85.3,79.6
14477,Student_14477,II,Other,English,47.0,46.1
14478,Student_14478,III,Female,English,80.5,75.7
14479,Student_14479,I,Female,English,58.2,61.3
14480,Student_14480,II,Other,English,51.6,60.4
14481,Student_14481,III,Female,English,89.4,91.8
14482,Student_14482,I,Female,English,65.7,64.8
14483,Student_14483,II,Male,English,48.0,45.5
14484,Student_14484,III,Female,English,65.1,71.0
14485,Student_14485,I,Other,English,61.2,78.5
14486,Student_14486,II,Other,English,81.8,79.9
14487,Student_14487,III,Male,English,37.8,56.5
14488,Student_14488,I,Female,English,28.3,32.2
14489,Student_14489,II,Female,English,23.2,39.4
14490,Student_14490,III,Other,English,90.2,79.4
14491,Student_14491,I,Other,English,84.5,76.9
14492,Student_14492,II,Other,English,94.5,86.1
14493,Student_14493,III,Other,English,21.3,33.9
14494,Student_14494,I,Female,English,55.9,70.7
14495,Student_14495,II,Female,English,100.0,88.4
14496,Student_14496,III,Female,English,48.4,47.5
14497,Student_14497,I,Female,English,35.5,54.7
14498,Student_14498,II,Other,English,90.9,95.4
14499,Student_14499,III,Other,English,30.1,39.2
14500,Student_14500,I,Other,English,79.5,72.5
14501,Student_14501,II,Female,English,52.5,64.0
14502,Student_14502,III,Male,English,49.2,54.5
14503,Student_14503,I,Male,English,77.3,70.8
14504,Student_14504,II,Male,English,52.2,50.1
14505,Student_14505,III,Female,English,94.3,99.1
14506,Student_14506,I,Female,English,61.3,72.3
14507,Student_14507,II,Female,English,48.1,45.8
14508,Student_14508,III,Other,English,24.4,43.5
14509,Student_14509,I,Female,English,91.6,88.5
14510,Student_14510,II,Other,English,65.6,65.6
14511,Student_14511,III,Female,English,50.7,54.3
14512,Student_14512,I,Other,English,49.5,59.8
14513,Student_14513,II,Male,English,82.5,79.3
14514,Student_14514,III,Male,English,66.3,64.1
14515,Student_14515,I,Other,English,88.8,97.8
14516,Student_14516,II,Other,English,8.7,33.0
14517,Student_14517,III,Female,English,53.3,53.1
14518,Student_14518,I,Male,English,65.6,54.5
14519,Student_14519,II,Male,English,32.4,35.8
14520,Student_14520,III,Female,English,67.2,70.9
14521,Student_14521,I,Other,English,83.5,81.4
14522,Student_14522,II,Female,English,60.5,69.1
14523,Student_14523,III,Other,English,97.1,100.0
14524,Student_14524,I,Female,English,92.0,82.1
14525,Student_14525,II,Male,English,51.1,49.3
14526,Student_14526,III,Female,English,40.6,23.8
14527,Student_14527,I,Female,English,73.2,71.6
14528,Student_14528,II,Male,English,88.8,82.9
14529,Student_14529,III,Other,English,88.1,93.4
14530,Student_14530,I,Male,English,71.8,74.5
14531,Student_14531,II,Other,English,36.7,35.0
14532,Student_14532,III,Other,English,93.3,81.2
14533,Student_14533,I,Other,English,73.8,75.4
14534,Student_14534,II,Male,English,91.9,83.1
14535,Student_14535,III,Other,English,82.1,69.8
14536,Student_14536,I,Female,English,68.0,48.5
14537,Student_14537,II,Other,English,75.6,73.9
14538,Student_14538,III,Male,English,55.8,51.9
14539,Student_14539,I,Other,English,54.9,60.2
14540,Student_14540,II,Male,English,90.9,87.5
14541,Student_14541,III,Other,English,75.6,70.5
14542,Student_14542,I,Male,English,73.5,74.9
14543,Student_14543,II,Other,English,32.3,45.5
14544,Student_14544,III,Other,English,34.6,38.2
14545,Student_14545,I,Female,English,14.4,39.6
14546,Student_14546,II,Female,English,68.0,69.1
14547,Student_14547,III,Male,English,67.2,78.1
14548,Student_14548,I,Male,English,75.2,71.2
14549,Student_14549,II,Other,English,87.5,64.9
14550,Student_14550,III,Other,English,81.4,72.1
14551,Student_14551,I,Other,English,16.2,23.4
14552,Student_14552,II,Male,English,78.8,67.7
14553,Student_14553,III,Male,English,84.4,81.4
14554,Student_14554,I,Other,English,45.3,39.0
14555,Student_14555,II,Female,English,39.6,41.5
14556,Student_14556,III,Male,English,91.0,80.9
14557,Student_14557,I,Male,English,35.9,44.1
14558,Student_14558,II,Other,English,41.2,59.5
14559,Student_14559,III,Other,English,85.4,91.5
14560,Student_14560,I,Male,English,45.1,41.7
14561,Student_14561,II,Other,English,82.5,88.2
14562,Student_14562,III,Female,English,56.6,48.4
14563,Student_14563,I,Other,English,66.2,64.2
14564,Student_14564,II,Female,English,24.5,29.6
14565,Student_14565,III,Other,English,90.5,89.9
14566,Student_14566,I,Female,English,68.6,100.0
14567,Student_14567,II,Other,English,44.3,38.2
14568,Student_14568,III,Other,English,74.5,72.1
14569,Student_14569,I,Female,English,75.1,83.2
14570,Student_14570,II,Male,English,100.0,99.7
14571,Student_14571,III,Male,English,64.9,69.7
14572,Student_14572,I,Female,English,73.3,71.7
14573,Student_14573,II,Female,English,84.4,88.0
14574,Student_14574,III,Other,English,58.9,76.4
14575,Student_14575,I,Male,English,80.8,84.2
14576,Student_14576,II,Other,English,38.6,56.5
14577,Student_14577,III,Male,English,54.2,53.8
14578,Student_14578,I,Female,English,71.2,70.5
14579,Student_14579,II,Female,English,51.2,47.1
14580,Student_14580,III,Female,English,50.8,58.3
14581,Student_14581,I,Male,English,73.5,83.9
14582,Student_14582,II,Other,English,67.8,64.2
14583,Student_14583,III,Male,English,77.4,100.0
14584,Student_14584,I,Other,English,57.8,56.1
14585,Student_14585,II,Female,English,78.8,67.4
14586,Student_14586,III,Other,English,26.6,31.0
14587,Student_14587,I,Other,English,100.0,89.0
14588,Student_14588,II,Other,English,56.9,53.6
14589,Student_14589,III,Female,English,100.0,99.9
14590,Student_14590,I,Female,English,71.6,66.2
14591,Student_14591,II,Female,English,67.7,70.9
14592,Student_14592,III,Female,English,79.6,80.4
14593,Student_14593,I,Other,English,60.1,66.2
14594,Student_14594,II,Female,English,54.5,62.8
14595,Student_14595,III,Female,English,81.6,77.1
14596,Student_14596,I,Male,English,64.9,65.9
14597,Student_14597,II,Male,English,79.8,87.3
14598,Student_14598,III,Other,English,48.7,37.1
14599,Student_14599,I,Other,English,44.7,40.1
14600,Student_14600,II,Female,English,9.7,36.2
14601,Student_14601,III,Female,English,65.2,59.5
14602,Student_14602,I,Male,English,62.9,70.4
14603,Student_14603,II,Male,English,93.2,83.1
14604,Student_14604,III,Other,English,90.1,81.7
14605,Student_14605,I,Female,English,83.1,71.6
14606,Student_14606,II,Male,English,71.2,64.6
14607,Student_14607,III,Male,English,64.5,52.4
14608,Student_14608,I,Male,English,60.6,82.7
14609,Student_14609,II,Other,English,11.9,28.3
14610,Student_14610,III,Female,English,82.8,73.7
14611,Student_14611,I,Male,English,44.0,57.7
14612,Student_14612,II,Other,English,85.7,89.3
14613,Student_14613,III,Other,English,49.1,40.4
14614,Student_14614,I,Female,English,68.0,42.6
14615,Student_14615,II,Male,English,77.7,74.6
14616,Student_14616,III,Male,English,70.4,69.3
14617,Student_14617,I,Other,English,37.2,57.6
14618,Student_14618,II,Female,English,66.3,62.4
14619,Student_14619,III,Female,English,78.3,78.6
14620,Student_14620,I,Male,English,72.0,62.9
14621,Student_14621,II,Other,English,66.3,60.7
14622,Student_14622,III,Other,English,37.0,27.4
14623,Student_14623,I,Female,English,62.0,72.8
14624,Student_14624,II,Male,English,66.9,59.0
14625,Student_14625,III,Female,English,67.2,73.2
14626,Student_14626,I,Other,English,63.6,74.7
14627,Student_14627,II,Female,English,39.5,42.9
14628,Student_14628,III,Male,English,87.3,87.1
14629,Student_14629,I,Male,English,65.7,63.8
14630,Student_14630,II,Male,English,34.2,46.9
14631,Student_14631,III,Female,English,90.6,78.6
14632,Student_14632,I,Female,English,87.6,79.5
14633,Student_14633,II,Female,English,96.4,85.3
14634,Student_14634,III,Other,English,86.2,69.8
14635,Student_14635,I,Male,English,68.6,73.9
14636,Student_14636,II,Other,English,68.8,54.8
14637,Student_14637,III,Male,English,50.9,56.0
14638,Student_14638,I,Female,English,69.4,66.4
14639,Student_14639,II,Male,English,74.5,66.1
14640,Student_14640,III,Female,English,52.3,52.6
14641,Student_14641,I,Other,English,90.3,82.3
14642,Student_14642,II,Male,English,38.1,46.2
14643,Student_14643,III,Female,English,51.0,50.4
14644,Student_14644,I,Female,English,58.8,52.4
14645,Student_14645,II,Female,English,80.0,76.8
14646,Student_14646,III,Female,English,27.8,41.3
14647,Student_14647,I,Female,English,46.2,51.8
14648,Student_14648,II,Other,English,80.7,85.1
14649,Student_14649,III,Male,English,64.9,61.3
14650,Student_14650,I,Female,English,82.8,65.3
14651,Student_14651,II,Female,English,42.9,56.6
14652,Student_14652,III,Other,English,89.5,99.0
14653,Student_14653,I,Other,English,68.7,52.9
14654,Student_14654,II,Other,English,86.3,77.0
14655,Student_14655,III,Male,English,58.0,56.1
14656,Student_14656,I,Male,English,51.0,46.7
14657,Student_14657,II,Female,English,45.9,39.5
14658,Student_14658,III,Female,English,90.1,88.1
14659,Student_14659,I,Male,English,51.3,50.3
14660,Student_14660,II,Other,English,100.0,100.0
14661,Student_14661,III,Other,English,31.2,47.4
14662,Student_14662,I,Female,English,85.4,72.9
14663,Student_14663,II,Other,English,54.8,67.5
14664,Student_14664,III,Female,English,65.2,50.5
14665,Student_14665,I,Female,English,53.3,54.6
14666,Student_14666,II,Other,English,40.1,42.5
14667,Student_14667,III,Male,English,58.6,70.8
14668,Student_14668,I,Male,English,81.6,72.6
14669,Student_14669,II,Female,English,100.0,100.0
14670,Student_14670,III,Other,English,49.2,50.0
14671,Student_14671,I,Female,English,71.4,80.2
14672,Student_14672,II,Female,English,53.0,42.8
14673,Student_14673,III,Male,English,68.0,70.2
14674,Student_14674,I,Female,English,44.8,49.0
14675,Student_14675,II,Male,English,86.4,74.2
14676,Student_14676,III,Male,English,68.4,62.6
14677,Student_14677,I,Other,English,87.8,63.5
14678,Student_14678,II,Female,English,63.2,62.0
14679,Student_14679,III,Male,English,91.4,69.8
14680,Student_14680,I,Male,English,61.1,55.6
14681,Student_14681,II,Female,English,90.8,83.0
14682,Student_14682,III,Male,English,63.2,62.0
14683,Student_14683,I,Female,English,43.1,37.0
14684,Student_14684,II,Female,English,58.4,48.1
14685,Student_14685,III,Other,English,51.8,51.3
14686,Student_14686,I,Female,English,56.3,62.4
14687,Student_14687,II,Male,English,34.0,39.1
14688,Student_14688,III,Female,English,60.7,57.4
14689,Student_14689,I,Female,English,29.1,31.7
14690,Student_14690,II,Male,English,60.1,58.3
14691,Student_14691,III,Male,English,77.5,70.4
14692,Student_14692,I,Male,English,87.5,82.9
14693,Student_14693,II,Other,English,63.7,53.5
14694,Student_14694,III,Male,English,54.9,53.0
14695,Student_14695,I,Other,English,52.5,60.8
14696,Student_14696,II,Female,English,46.6,50.4
14697,Student_14697,III,Other,English,100.0,100.0
14698,Student_14698,I,Male,English,89.2,77.0
14699,Student_14699,II,Female,English,72.2,70.5
14700,Student_14700,III,Male,English,51.3,57.9
14701,Student_14701,I,Other,English,75.1,69.8
14702,Student_14702,II,Female,English,61.1,45.8
14703,Student_14703,III,Male,English,57.5,54.5
14704,Student_14704,I,Other,English,77.0,86.3
14705,Student_14705,II,Other,English,70.6,85.3
14706,Student_14706,III,Other,English,100.0,100.0
14707,Student_14707,I,Other,English,57.6,56.2
14708,Student_14708,II,Male,English,83.2,93.5
14709,Student_14709,III,Female,English,68.1,71.2
14710,Student_14710,I,Other,English,73.7,53.2
14711,Student_14711,II,Female,English,100.0,91.7
14712,Student_14712,III,Female,English,98.4,99.6
14713,Student_14713,I,Other,English,69.6,79.2
14714,Student_14714,II,Female,English,100.0,88.1
14715,Student_14715,III,Male,English,78.5,68.8
14716,Student_14716,I,Male,English,68.5,67.3
14717,Student_14717,II,Other,English,46.8,72.5
14718,Student_14718,III,Male,English,33.9,32.2
