Adm_No,Name,Gender,Class
442,Student_442,Male,I
6041,Student_6041,Male,II
14127,Student_14127,Male,III
5926,Student_5926,Male,I
14479,Student_14479,Female,II
7359,Student_7359,Other,III
4629,Student_4629,Female,I
6371,Student_6371,Female,II
9529,Student_9529,Female,III
11893,Student_11893,Male,I
949,Student_949,Male,II
11566,Student_11566,Other,III
8180,Student_8180,Male,I
6116,Student_6116,Male,II
460,Student_460,Male,III
7569,Student_7569,Other,I
4647,Student_4647,Other,II
393,Student_393,Male,III
12131,Student_12131,Other,I
1788,Student_1788,Other,II
13133,Student_13133,Female,III
7375,Student_7375,Female,I
10450,Student_10450,Male,II
1139,Student_1139,Male,III
12001,Student_12001,Other,I
4742,Student_4742,Male,II
7419,Student_7419,Other,III
6363,Student_6363,Female,I
2455,Student_2455,Other,II
9659,Student_9659,Other,III
3675,Student_3675,Other,I
1378,Student_1378,Female,II
6702,Student_6702,Female,III
2598,Student_2598,Male,I
142,Student_142,Female,II
2660,Student_2660,Other,III
4597,Student_4597,Other,I
9032,Student_9032,Male,II
11811,Student_11811,Male,III
13971,Student_13971,Female,I
5662,Student_5662,Female,II
6143,Student_6143,Female,III
12110,Student_12110,Other,I
5627,Student_5627,Female,II
8788,Student_8788,Other,III
10097,Student_10097,Female,I
8473,Student_8473,Male,II
424,Student_424,Other,III
7000,Student_7000,Other,I
12558,Student_12558,Male,II
4250,Student_4250,Other,III
14950,Student_14950,Male,I
1751,Student_1751,Female,II
4758,Student_4758,Male,III
1968,Student_1968,Female,I
4089,Student_4089,Male,II
4179,Student_4179,Other,III
7790,Student_7790,Other,I
2947,Student_2947,Other,II
9642,Student_9642,Female,III
5395,Student_5395,Female,I
7881,Student_7881,Male,II
10524,Student_10524,Female,III
5076,Student_5076,Female,I
10413,Student_10413,Male,II
11982,Student_11982,Male,III
7231,Student_7231,Male,I
11003,Student_11003,Male,II
13948,Student_13948,Male,III
13687,Student_13687,Male,I
12921,Student_12921,Male,II
1532,Student_1532,Other,III
13075,Student_13075,Other,I
2991,Student_2991,Other,II
7156,Student_7156,Female,III
4494,Student_4494,Female,I
9336,Student_9336,Other,II
934,Student_934,Female,III
1461,Student_1461,Male,I
14141,Student_14141,Male,II
2724,Student_2724,Female,III
10705,Student_10705,Other,I
286,Student_286,Male,II
265,Student_265,Other,III
10560,Student_10560,Other,I
6817,Student_6817,Other,II
11640,Student_11640,Male,III
14425,Student_14425,Male,I
13966,Student_13966,Other,II
13515,Student_13515,Other,III
13109,Student_13109,Male,I
1763,Student_1763,Male,II
11241,Student_11241,Other,III
10574,Student_10574,Other,I
10462,Student_10462,Other,II
41,Student_41,Other,III
5828,Student_5828,Female,I
8260,Student_8260,Other,II
988,Student_988,Other,III
14088,Student_14088,Other,I
14850,Student_14850,Male,II
7805,Student_7805,Other,III
7790,Student_7790,Other,I
5718,Student_5718,Other,II
12201,Student_12201,Other,III
13944,Student_13944,Male,I
3199,Student_3199,Male,II
5375,Student_5375,Other,III
4791,Student_4791,Other,I
7184,Student_7184,Male,II
2525,Student_2525,Other,III
9278,Student_9278,Other,I
2480,Student_2480,Female,II
9886,Student_9886,Female,III
10508,Student_10508,Male,I
5155,Student_5155,Female,II
779,Student_779,Female,III
12782,Student_12782,Other,I
9778,Student_9778,Other,II
1493,Student_1493,Female,III
14079,Student_14079,Other,I
661,Student_661,Male,II
1349,Student_1349,Male,III
13616,Student_13616,Other,I
9492,Student_9492,Female,II
12133,Student_12133,Female,III
10179,Student_10179,Other,I
7852,Student_7852,Other,II
7157,Student_7157,Male,III
2045,Student_2045,Other,I
7369,Student_7369,Female,II
3517,Student_3517,Male,III
14217,Student_14217,Female,I
13636,Student_13636,Other,II
9251,Student_9251,Male,III
9169,Student_9169,Other,I
4578,Student_4578,Male,II
728,Student_728,Female,III
10720,Student_10720,Female,I
11329,Student_11329,Male,II
13320,Student_13320,Other,III
7469,Student_7469,Female,I
343,Student_343,Male,II
1448,Student_1448,Other,III
10572,Student_10572,Female,I
6582,Student_6582,Other,II
11852,Student_11852,Female,III
6318,Student_6318,Female,I
14895,Student_14895,Female,II
527,Student_527,Other,III
10089,Student_10089,Male,I
12947,Student_12947,Male,II
10266,Student_10266,Other,III
13108,Student_13108,Other,I
6749,Student_6749,Female,II
406,Student_406,Female,III
14568,Student_14568,Other,I
14869,Student_14869,Female,II
7987,Student_7987,Other,III
9766,Student_9766,Other,I
14100,Student_14100,Male,II
12793,Student_12793,Female,III
3741,Student_3741,Male,I
12467,Student_12467,Female,II
12420,Student_12420,Male,III
1847,Student_1847,Female,I
1479,Student_1479,Other,II
10588,Student_10588,Male,III
14876,Student_14876,Male,I
772,Student_772,Female,II
5526,Student_5526,Male,III
14412,Student_14412,Male,I
8771,Student_8771,Other,II
11094,Student_11094,Female,III
13804,Student_13804,Male,I
194,Student_194,Male,II
2008,Student_2008,Female,III
1186,Student_1186,Male,I
2395,Student_2395,Female,II
11191,Student_11191,Female,III
13673,Student_13673,Female,I
9985,Student_9985,Female,II
9303,Student_9303,Female,III
4006,Student_4006,Female,I
7430,Student_7430,Male,II
2262,Student_2262,Female,III
3737,Student_3737,Other,I
11986,Student_11986,Other,II
10129,Student_10129,Female,III
6717,Student_6717,Other,I
4876,Student_4876,Male,II
12550,Student_12550,Other,III
8922,Student_8922,Female,I
4379,Student_4379,Male,II
7816,Student_7816,Female,III
13779,Student_13779,Other,I
3452,Student_3452,Other,II
12650,Student_12650,Male,III
7617,Student_7617,Female,I
12729,Student_12729,Male,II
10333,Student_10333,Male,III
9837,Student_9837,Other,I
2801,Student_2801,Male,II
13155,Student_13155,Female,III
13736,Student_13736,Other,I
8334,Student_8334,Other,II
5411,Student_5411,Male,III
1456,Student_1456,Male,I
6893,Student_6893,Female,II
14164,Student_14164,Male,III
14136,Student_14136,Male,I
5809,Student_5809,Male,II
6797,Student_6797,Female,III
4797,Student_4797,Female,I
5094,Student_5094,Female,II
10289,Student_10289,Female,III
1326,Student_1326,Male,I
4977,Student_4977,Female,II
9406,Student_9406,Female,III
1160,Student_1160,Other,I
4651,Student_4651,Female,II
12692,Student_12692,Male,III
4988,Student_4988,Male,I
4698,Student_4698,Female,II
14119,Student_14119,Female,III
341,Student_341,Female,I
3829,Student_3829,Female,II
1969,Student_1969,Female,III
704,Student_704,Other,I
12606,Student_12606,Male,II
14954,Student_14954,Female,III
5483,Student_5483,Female,I
10622,Student_10622,Other,II
6377,Student_6377,Other,III
1801,Student_1801,Female,I
5464,Student_5464,Other,II
13861,Student_13861,Other,III
4913,Student_4913,Male,I
4649,Student_4649,Male,II
856,Student_856,Female,III
10005,Student_10005,Male,I
2867,Student_2867,Female,II
11835,Student_11835,Other,III
183,Student_183,Female,I
3113,Student_3113,Female,II
5671,Student_5671,Female,III
4493,Student_4493,Male,I
5824,Student_5824,Male,II
1518,Student_1518,Other,III
5003,Student_5003,Male,I
1357,Student_1357,Other,II
10367,Student_10367,Other,III
3630,Student_3630,Male,I
3629,Student_3629,Other,II
12289,Student_12289,Male,III
11432,Student_11432,Male,I
11884,Student_11884,Male,II
8211,Student_8211,Other,III
11596,Student_11596,Male,I
12872,Student_12872,Female,II
12744,Student_12744,Female,III
11197,Student_11197,Female,I
6133,Student_6133,Other,II
9325,Student_9325,Other,III
11532,Student_11532,Female,I
6589,Student_6589,Male,II
3312,Student_3312,Other,III
6049,Student_6049,Male,I
11565,Student_11565,Female,II
14938,Student_14938,Other,III
6247,Student_6247,Female,I
988,Student_988,Other,II
3322,Student_3322,Male,III
4616,Student_4616,Male,I
13147,Student_13147,Male,II
8366,Student_8366,Other,III
13655,Student_13655,Male,I
3742,Student_3742,Other,II
3053,Student_3053,Male,III
6575,Student_6575,Male,I
727,Student_727,Other,II
3761,Student_3761,Other,III
5807,Student_5807,Other,I
1876,Student_1876,Other,II
6994,Student_6994,Female,III
13970,Student_13970,Female,I
4034,Student_4034,Other,II
5444,Student_5444,Other,III
990,Student_990,Male,I
3745,Student_3745,Male,II
10879,Student_10879,Other,III
8612,Student_8612,Other,I
594,Student_594,Male,II
14821,Student_14821,Other,III
1775,Student_1775,Male,I
10652,Student_10652,Other,II
936,Student_936,Other,III
13396,Student_13396,Male,I
13425,Student_13425,Other,II
3809,Student_3809,Other,III
332,Student_332,Female,I
11642,Student_11642,Male,II
7923,Student_7923,Other,III
2703,Student_2703,Male,I
14377,Student_14377,Male,II
12199,Student_12199,Female,III
5890,Student_5890,Female,I
5055,Student_5055,Male,II
3869,Student_3869,Other,III
4201,Student_4201,Male,I
202,Student_202,Other,II
2498,Student_2498,Other,III
1843,Student_1843,Male,I
10059,Student_10059,Other,II
10189,Student_10189,Other,III
13578,Student_13578,Female,I
9102,Student_9102,Female,II
12498,Student_12498,Male,III
4659,Student_4659,Other,I
11382,Student_11382,Male,II
7545,Student_7545,Male,III
7719,Student_7719,Other,I
13852,Student_13852,Female,II
771,Student_771,Female,III
3156,Student_3156,Other,I
10694,Student_10694,Female,II
10907,Student_10907,Other,III
12917,Student_12917,Female,I
11778,Student_11778,Female,II
1629,Student_1629,Other,III
13990,Student_13990,Male,I
387,Student_387,Other,II
6032,Student_6032,Male,III
11614,Student_11614,Other,I
6440,Student_6440,Female,II
6402,Student_6402,Other,III
13393,Student_13393,Female,I
4009,Student_4009,Other,II
12286,Student_12286,Female,III
12556,Student_12556,Other,I
2467,Student_2467,Other,II
2283,Student_2283,Female,III
1857,Student_1857,Female,I
7981,Student_7981,Other,II
1999,Student_1999,Female,III
5477,Student_5477,Female,I
9429,Student_9429,Female,II
4670,Student_4670,Other,III
12337,Student_12337,Female,I
9343,Student_9343,Other,II
4319,Student_4319,Female,III
7065,Student_7065,Female,I
7447,Student_7447,Other,II
1432,Student_1432,Male,III
5625,Student_5625,Female,I
7462,Student_7462,Male,II
1820,Student_1820,Other,III
10517,Student_10517,Female,I
13750,Student_13750,Male,II
1131,Student_1131,Female,III
13970,Student_13970,Female,I
6564,Student_6564,Female,II
2659,Student_2659,Other,III
3501,Student_3501,Male,I
8567,Student_8567,Male,II
2121,Student_2121,Other,III
4021,Student_4021,Male,I
10214,Student_10214,Female,II
11898,Student_11898,Other,III
13342,Student_13342,Other,I
3260,Student_3260,Female,II
11628,Student_11628,Other,III
10082,Student_10082,Male,I
1824,Student_1824,Female,II
1475,Student_1475,Male,III
2243,Student_2243,Male,I
13468,Student_13468,Male,II
3244,Student_3244,Other,III
6991,Student_6991,Male,I
5161,Student_5161,Female,II
3135,Student_3135,Male,III
2071,Student_2071,Female,I
360,Student_360,Other,II
14896,Student_14896,Female,III
10234,Student_10234,Female,I
1142,Student_1142,Female,II
1636,Student_1636,Other,III
13692,Student_13692,Female,I
4001,Student_4001,Female,II
10136,Student_10136,Female,III
12967,Student_12967,Male,I
3362,Student_3362,Female,II
6584,Student_6584,Other,III
7836,Student_7836,Female,I
11173,Student_11173,Female,II
7,Student_7,Female,III
3268,Student_3268,Female,I
6565,Student_6565,Female,II
9784,Student_9784,Female,III
4929,Student_4929,Female,I
11457,Student_11457,Male,II
2607,Student_2607,Other,III
11412,Student_11412,Female,I
5907,Student_5907,Male,II
3274,Student_3274,Female,III
7612,Student_7612,Female,I
914,Student_914,Female,II
2012,Student_2012,Male,III
1443,Student_1443,Other,I
5547,Student_5547,Male,II
11247,Student_11247,Other,III
13791,Student_13791,Other,I
11739,Student_11739,Female,II
12414,Student_12414,Male,III
14731,Student_14731,Other,I
13105,Student_13105,Female,II
11121,Student_11121,Male,III
1830,Student_1830,Male,I
8768,Student_8768,Other,II
6469,Student_6469,Female,III
13704,Student_13704,Other,I
930,Student_930,Male,II
11952,Student_11952,Female,III
3700,Student_3700,Male,I
9656,Student_9656,Male,II
11468,Student_11468,Female,III
13121,Student_13121,Female,I
1055,Student_1055,Other,II
5745,Student_5745,Female,III
1901,Student_1901,Other,I
9650,Student_9650,Female,II
6981,Student_6981,Female,III
7070,Student_7070,Other,I
9592,Student_9592,Other,II
3416,Student_3416,Female,III
443,Student_443,Female,I
11843,Student_11843,Other,II
6219,Student_6219,Other,III
4653,Student_4653,Other,I
7940,Student_7940,Other,II
7834,Student_7834,Other,III
9371,Student_9371,Other,I
7598,Student_7598,Other,II
14326,Student_14326,Other,III
4459,Student_4459,Other,I
6592,Student_6592,Female,II
9450,Student_9450,Male,III
11827,Student_11827,Other,I
10034,Student_10034,Female,II
2310,Student_2310,Female,III
14139,Student_14139,Other,I
6269,Student_6269,Male,II
911,Student_911,Other,III
4341,Student_4341,Female,I
12830,Student_12830,Other,II
4010,Student_4010,Female,III
6629,Student_6629,Female,I
2170,Student_2170,Other,II
2173,Student_2173,Female,III
5669,Student_5669,Female,I
6314,Student_6314,Other,II
8316,Student_8316,Female,III
8037,Student_8037,Female,I
11351,Student_11351,Male,II
6790,Student_6790,Other,III
14020,Student_14020,Other,I
786,Student_786,Male,II
6140,Student_6140,Other,III
6345,Student_6345,Other,I
2417,Student_2417,Female,II
8989,Student_8989,Male,III
12365,Student_12365,Male,I
4155,Student_4155,Male,II
14767,Student_14767,Male,III
14974,Student_14974,Other,I
5620,Student_5620,Male,II
1937,Student_1937,Other,III
10349,Student_10349,Other,I
3808,Student_3808,Female,II
7152,Student_7152,Male,III
9494,Student_9494,Female,I
12356,Student_12356,Male,II
11333,Student_11333,Other,III
3237,Student_3237,Other,I
2353,Student_2353,Male,II
1933,Student_1933,Male,III
10914,Student_10914,Male,I
8557,Student_8557,Other,II
4917,Student_4917,Male,III
5499,Student_5499,Female,I
10583,Student_10583,Other,II
947,Student_947,Other,III
13866,Student_13866,Other,I
9570,Student_9570,Female,II
1440,Student_1440,Other,III
11373,Student_11373,Female,I
7731,Student_7731,Other,II
4858,Student_4858,Other,III
341,Student_341,Female,I
11182,Student_11182,Female,II
383,Student_383,Male,III
13292,Student_13292,Other,I
9749,Student_9749,Female,II
8492,Student_8492,Other,III
139,Student_139,Female,I
359,Student_359,Female,II
4932,Student_4932,Male,III
9715,Student_9715,Male,I
3457,Student_3457,Other,II
1628,Student_1628,Male,III
14271,Student_14271,Female,I
9496,Student_9496,Other,II
6627,Student_6627,Male,III
5005,Student_5005,Female,I
9327,Student_9327,Other,II
10379,Student_10379,Other,III
13284,Student_13284,Male,I
14771,Student_14771,Female,II
6653,Student_6653,Female,III
6417,Student_6417,Female,I
3171,Student_3171,Male,II
3836,Student_3836,Other,III
8018,Student_8018,Other,I
2152,Student_2152,Female,II
9430,Student_9430,Female,III
14073,Student_14073,Male,I
11928,Student_11928,Male,II
6906,Student_6906,Female,III
2835,Student_2835,Other,I
12453,Student_12453,Other,II
9191,Student_9191,Male,III
2568,Student_2568,Male,I
1308,Student_1308,Other,II
14853,Student_14853,Female,III
8849,Student_8849,Other,I
2661,Student_2661,Male,II
10404,Student_10404,Other,III
10102,Student_10102,Female,I
3731,Student_3731,Male,II
10239,Student_10239,Female,III
6208,Student_6208,Other,I
3163,Student_3163,Female,II
1141,Student_1141,Male,III
14178,Student_14178,Female,I
8459,Student_8459,Male,II
10038,Student_10038,Male,III
1709,Student_1709,Female,I
3631,Student_3631,Male,II
3212,Student_3212,Other,III
10486,Student_10486,Male,I
11925,Student_11925,Female,II
12022,Student_12022,Female,III
6539,Student_6539,Male,I
9703,Student_9703,Other,II
476,Student_476,Female,III
7685,Student_7685,Male,I
9169,Student_9169,Other,II
1208,Student_1208,Other,III
13332,Student_13332,Female,I
1961,Student_1961,Male,II
558,Student_558,Male,III
13306,Student_13306,Other,I
13894,Student_13894,Other,II
883,Student_883,Other,III
10387,Student_10387,Male,I
4762,Student_4762,Male,II
10860,Student_10860,Female,III
5868,Student_5868,Female,I
6964,Student_6964,Male,II
